Source,Destination,Length,Anomaly,File
2509940521,3232240680,794,Normal,esp32_23.pcap
3232240708,4026531834,230,Normal,esp32_23.pcap
3232240694,3758096635,1181,Normal,esp32_23.pcap
3232240663,4026531834,189,Normal,esp32_23.pcap
3232240708,4026531834,230,Normal,esp32_23.pcap
3232240660,3758096635,417,Normal,esp32_23.pcap
3232240707,3758096635,172,Normal,esp32_23.pcap
3232240675,3758096635,107,Normal,esp32_23.pcap
3232240693,3232240895,114,Normal,esp32_23.pcap
3232240693,3232240895,114,Normal,esp32_23.pcap
3232240693,3232240895,114,Normal,esp32_23.pcap
3232240711,3232240895,114,Normal,esp32_23.pcap
3232240706,3232240895,114,Normal,esp32_23.pcap
3232240706,3232240895,114,Normal,esp32_23.pcap
3232240703,3232240895,114,Normal,esp32_23.pcap
3232240703,3232240895,114,Normal,esp32_23.pcap
3232240708,3232240895,114,Normal,esp32_23.pcap
3232240648,3758096635,97,Normal,esp32_23.pcap
3232240648,3758096635,97,Normal,esp32_23.pcap
3232240648,3758096635,97,Normal,esp32_23.pcap
3232240648,3232240895,108,Normal,esp32_23.pcap
3232240699,3758096635,759,Normal,esp32_23.pcap
3232240699,3758096635,201,Normal,esp32_23.pcap
3232240693,3232240895,114,Normal,esp32_23.pcap
3232240693,3758096635,98,Normal,esp32_23.pcap
3232240693,3758096635,98,Normal,esp32_23.pcap
3232240693,3758096635,98,Normal,esp32_23.pcap
3232240702,4026531834,239,Normal,esp32_23.pcap
3232240648,3758096635,97,Normal,esp32_23.pcap
3232240701,3758096635,402,Normal,esp32_23.pcap
3232240691,3758096635,153,Normal,esp32_23.pcap
3232240664,4026531834,239,Normal,esp32_23.pcap
3232240709,3232240895,114,Normal,esp32_23.pcap
3232240688,3758096635,119,Normal,esp32_23.pcap
3232240691,3758096635,153,Normal,esp32_23.pcap
3232240664,4026531834,239,Normal,esp32_23.pcap
3232240664,4026531834,239,Normal,esp32_23.pcap
3232240709,3758096635,763,Normal,esp32_23.pcap
3232240688,3758096635,119,Normal,esp32_23.pcap
3232240709,3758096635,1460,Normal,esp32_23.pcap
3232240709,3232240895,132,Normal,esp32_23.pcap
3232240663,3232240895,114,Normal,esp32_23.pcap
3232240663,3232240895,114,Normal,esp32_23.pcap
3232240688,3758096635,119,Normal,esp32_23.pcap
3232240648,3758096635,97,Normal,esp32_23.pcap
3232240663,3232240895,114,Normal,esp32_23.pcap
3232240699,3758096635,250,Normal,esp32_23.pcap
3232240688,3758096635,98,Normal,esp32_23.pcap
3232240678,3758096635,427,Normal,esp32_23.pcap
3232240688,3758096635,119,Normal,esp32_23.pcap
3232240699,3758096635,367,Normal,esp32_23.pcap
3232240699,3758096635,112,Normal,esp32_23.pcap
3232240703,3758096635,140,Normal,esp32_23.pcap
3232240707,3758096635,178,Normal,esp32_23.pcap
3232240707,3758096635,178,Normal,esp32_23.pcap
3232240691,3758096635,146,Normal,esp32_23.pcap
3232240707,3758096635,523,Normal,esp32_23.pcap
3232240688,3758096635,134,Normal,esp32_23.pcap
3232240707,3758096635,178,Normal,esp32_23.pcap
3232240693,3232240895,114,Normal,esp32_9.pcap
3232240693,3758096635,98,Normal,esp32_9.pcap
3232240693,3758096635,98,Normal,esp32_9.pcap
3232240693,3758096635,98,Normal,esp32_9.pcap
3232240693,3758096635,98,Normal,esp32_9.pcap
3232240686,3758096635,261,Normal,esp32_9.pcap
3232240688,3758096635,101,Normal,esp32_9.pcap
3232240691,3758096635,480,Anomaly,esp32_9.pcap
3232240693,3232240895,114,Normal,esp32_9.pcap
3232240693,3758096635,98,Normal,esp32_9.pcap
3232240693,3758096635,98,Normal,esp32_9.pcap
3232240693,3758096635,98,Normal,esp32_9.pcap
3232240693,3758096635,98,Normal,esp32_9.pcap
3232240648,4026531834,235,Normal,esp32_9.pcap
3232240648,4026531834,235,Normal,esp32_9.pcap
3232240665,3758096635,193,Normal,esp32_9.pcap
3232240697,3758096635,141,Normal,esp32_9.pcap
3232240665,3758096635,193,Normal,esp32_9.pcap
3232240697,3758096635,141,Normal,esp32_9.pcap
3232240663,4026531834,235,Normal,esp32_9.pcap
3232240663,4026531834,235,Normal,esp32_9.pcap
3232240659,3758096635,159,Normal,esp32_9.pcap
3232240663,4026531834,235,Normal,esp32_9.pcap
3232240693,3232240895,114,Normal,esp32_9.pcap
3232240693,3758096635,98,Normal,esp32_9.pcap
3232240693,3758096635,98,Normal,esp32_9.pcap
3232240693,3758096635,98,Normal,esp32_9.pcap
3232240693,3758096635,98,Normal,esp32_9.pcap
3232240693,3232240895,114,Normal,esp32_9.pcap
3232240693,3758096635,98,Normal,esp32_9.pcap
3232240693,3758096635,98,Normal,esp32_9.pcap
3232240693,3758096635,98,Normal,esp32_9.pcap
3232240693,3758096635,98,Normal,esp32_9.pcap
3232240693,4026531834,239,Normal,esp32_9.pcap
3232240688,4026531834,239,Normal,esp32_9.pcap
3232240693,4026531834,239,Normal,esp32_9.pcap
3232240693,4026531834,239,Normal,esp32_9.pcap
3232240693,4026531834,239,Normal,esp32_9.pcap
3232240693,4026531834,239,Normal,esp32_9.pcap
3232240693,4026531834,239,Normal,esp32_9.pcap
3232240693,4026531834,239,Normal,esp32_9.pcap
3232240688,4026531834,239,Normal,esp32_9.pcap
3232240688,4026531834,239,Normal,esp32_9.pcap
3232240697,3758096635,141,Normal,esp32_9.pcap
3232240648,3758096635,109,Normal,esp32_9.pcap
3232240675,4026531834,239,Normal,esp32_9.pcap
3232240675,4026531834,239,Normal,esp32_9.pcap
3232240690,3758096635,122,Normal,esp32_9.pcap
3232240675,4026531834,239,Normal,esp32_9.pcap
3232240675,4026531834,239,Normal,esp32_9.pcap
3232240675,4026531834,239,Normal,esp32_9.pcap
3232240681,3758096635,305,Normal,esp32_9.pcap
3232240681,3758096635,305,Normal,esp32_9.pcap
3232240659,3758096635,145,Normal,esp32_9.pcap
3232240659,3758096635,145,Normal,esp32_9.pcap
3232240659,3758096635,311,Normal,esp32_9.pcap
3232240690,3758096635,281,Normal,esp32_9.pcap
3232240693,3232240895,114,Normal,esp32_9.pcap
3232240691,3232240895,114,Normal,esp32_9.pcap
3232240671,3232240895,114,Normal,esp32_9.pcap
3232240671,3232240895,114,Normal,esp32_9.pcap
3232240683,3232240895,114,Normal,esp32_9.pcap
3232240683,3232240895,114,Normal,esp32_9.pcap
3232240659,3758096635,311,Normal,esp32_9.pcap
3232240663,3232240895,114,Normal,esp32_9.pcap
3232240691,3232240895,114,Normal,esp32_9.pcap
3232240671,3232240895,114,Normal,esp32_9.pcap
3232240671,3232240895,114,Normal,esp32_9.pcap
3232240671,3232240895,114,Normal,esp32_9.pcap
3232240693,3232240895,114,Normal,esp32_9.pcap
3232240663,3232240895,114,Normal,esp32_9.pcap
3232240691,3232240895,114,Normal,esp32_9.pcap
3232240671,3232240895,114,Normal,esp32_9.pcap
3232240671,3232240895,114,Normal,esp32_9.pcap
3232240683,3232240895,114,Normal,esp32_9.pcap
3232240683,3232240895,114,Normal,esp32_9.pcap
3232240693,3232240895,114,Normal,esp32_9.pcap
3232240663,3232240895,114,Normal,esp32_9.pcap
3232240663,3232240895,108,Normal,esp32_9.pcap
3232240644,3758096635,161,Normal,esp32_9.pcap
3232240688,3758096635,138,Normal,esp32_9.pcap
3232240691,3758096635,153,Normal,esp32_9.pcap
3232240663,3758096635,109,Normal,esp32_9.pcap
3232240663,4026531834,189,Normal,esp32_9.pcap
3232240688,3758096635,137,Normal,esp32_9.pcap
3232240671,3758096635,152,Normal,esp32_9.pcap
3232240693,3758096635,98,Normal,esp32_9.pcap
4526591,4269801472,153,Anomaly,esp32_9.pcap
3232240693,3758096635,98,Normal,esp32_9.pcap
3232240693,3758096635,98,Normal,esp32_9.pcap
3232240693,3758096635,98,Normal,esp32_9.pcap
3232240693,3758096635,98,Normal,esp32_9.pcap
3232240693,3232240895,114,Normal,esp32_9.pcap
3232240697,3758096635,141,Normal,esp32_9.pcap
3232240693,3758096635,98,Normal,esp32_9.pcap
3232240693,3758096635,98,Normal,esp32_9.pcap
3232240693,3758096635,98,Normal,esp32_9.pcap
3232240693,3758096635,98,Normal,esp32_9.pcap
3232240693,3758096635,98,Normal,esp32_9.pcap
3232240693,3758096635,98,Normal,esp32_9.pcap
3232240693,3758096635,98,Normal,esp32_9.pcap
3232240693,3232240895,114,Normal,esp32_9.pcap
3232240691,3232240895,114,Normal,esp32_18.pcap
3232240691,3232240895,114,Normal,esp32_18.pcap
3232240707,3232240895,114,Normal,esp32_18.pcap
3232240707,3232240895,114,Normal,esp32_18.pcap
3232240663,3232240895,114,Normal,esp32_18.pcap
3232240663,3232240895,114,Normal,esp32_18.pcap
3232240663,3232240895,114,Normal,esp32_18.pcap
3232240694,3232240895,114,Normal,esp32_18.pcap
3232240708,3758096635,686,Normal,esp32_18.pcap
3232240707,3232240895,114,Normal,esp32_18.pcap
3232240706,3232240895,114,Normal,esp32_18.pcap
3232240707,3232240895,114,Normal,esp32_18.pcap
3232240706,3232240895,114,Normal,esp32_18.pcap
3232240691,3232240895,114,Normal,esp32_18.pcap
3232240691,3232240895,114,Normal,esp32_18.pcap
3232240691,3232240895,114,Normal,esp32_18.pcap
3232240703,3232240895,114,Normal,esp32_18.pcap
3232240703,3232240895,114,Normal,esp32_18.pcap
3232240708,3758096635,429,Normal,esp32_18.pcap
3232240708,3758096635,255,Normal,esp32_18.pcap
3232240694,3232240895,114,Normal,esp32_18.pcap
3232240694,3232240895,114,Normal,esp32_18.pcap
3232240708,3758096635,159,Normal,esp32_18.pcap
3232240694,3758096635,101,Normal,esp32_18.pcap
3232240706,3758096635,127,Normal,esp32_18.pcap
3232240663,3232240895,114,Normal,esp32_18.pcap
3232240663,3232240895,114,Normal,esp32_18.pcap
3232240663,3232240895,114,Normal,esp32_18.pcap
3232240688,3758096635,130,Normal,esp32_18.pcap
3232240708,3758096635,313,Normal,esp32_18.pcap
3232240688,3758096635,130,Normal,esp32_18.pcap
3232240706,3758096635,127,Normal,esp32_18.pcap
3232240648,3758096635,108,Normal,esp32_18.pcap
3232240707,3232240895,114,Normal,esp32_18.pcap
3232240707,3232240895,114,Normal,esp32_18.pcap
3232240694,3232240895,114,Normal,esp32_18.pcap
3232240694,3232240895,114,Normal,esp32_18.pcap
3232240706,3232240895,114,Normal,esp32_18.pcap
3232240703,3232240895,114,Normal,esp32_18.pcap
3232240663,3232240895,114,Normal,esp32_18.pcap
3232240663,3232240895,114,Normal,esp32_18.pcap
3232240663,3232240895,114,Normal,esp32_18.pcap
3232240708,3758096635,686,Normal,esp32_18.pcap
3232240709,3758096635,279,Normal,esp32_18.pcap
3232240709,3758096635,420,Normal,esp32_18.pcap
3232240709,3758096635,420,Normal,esp32_18.pcap
3232240644,3758096635,443,Normal,esp32_18.pcap
3232240648,3232240895,108,Normal,esp32_18.pcap
3232240709,3758096635,1460,Normal,esp32_18.pcap
3232240709,4026531834,229,Normal,esp32_18.pcap
3232240709,3758096635,279,Normal,esp32_18.pcap
3232240709,3758096635,764,Normal,esp32_18.pcap
3232240709,3758096635,1460,Normal,esp32_18.pcap
3232240709,4026531834,229,Normal,esp32_18.pcap
3232240692,3758096635,146,Normal,esp32_18.pcap
3232240709,3758096635,1499,Anomaly,esp32_18.pcap
3232240693,3758096635,98,Normal,esp32_18.pcap
3232240693,3758096635,98,Normal,esp32_18.pcap
3232240693,3758096635,98,Normal,esp32_18.pcap
3232240693,3758096635,98,Normal,esp32_18.pcap
3232240693,3232240895,114,Normal,esp32_18.pcap
3232240693,3232240895,114,Normal,esp32_18.pcap
3232240693,3758096635,98,Normal,esp32_18.pcap
3232240693,3758096635,98,Normal,esp32_18.pcap
3232240693,3758096635,98,Normal,esp32_18.pcap
3232240693,3758096635,98,Normal,esp32_18.pcap
3232240691,4026531834,240,Normal,esp32_18.pcap
3232240691,4026531834,240,Normal,esp32_18.pcap
3232240693,3232240895,114,Normal,esp32_18.pcap
3232240691,4026531834,240,Normal,esp32_18.pcap
3232240663,3232240895,108,Normal,esp32_18.pcap
3232240680,4026531834,239,Normal,esp32_18.pcap
3232240680,4026531834,239,Normal,esp32_18.pcap
3232240644,3758096635,161,Normal,esp32_18.pcap
3232240699,3758096635,250,Normal,esp32_18.pcap
3232240699,3758096635,161,Normal,esp32_18.pcap
3232240699,3758096635,246,Normal,esp32_18.pcap
3232240703,3758096635,262,Normal,esp32_18.pcap
3232240699,3758096635,246,Normal,esp32_18.pcap
3232240699,3758096635,719,Normal,esp32_18.pcap
3232240699,3758096635,367,Normal,esp32_18.pcap
3232240690,3758096635,122,Normal,esp32_18.pcap
3232240644,3758096635,418,Normal,esp32_18.pcap
3232240699,3758096635,367,Normal,esp32_18.pcap
3232240690,3758096635,379,Normal,esp32_18.pcap
3232240692,3758096635,403,Normal,esp32_18.pcap
3232240683,3758096635,846,Normal,esp32_18.pcap
3232240683,3758096635,670,Normal,esp32_18.pcap
3232240683,3758096635,178,Normal,esp32_18.pcap
3232240683,3758096635,253,Normal,esp32_18.pcap
3232240688,3758096635,101,Normal,esp32_18.pcap
3232240688,3758096635,105,Normal,esp32_18.pcap
3232240683,3758096635,148,Normal,esp32_18.pcap
3232240683,3758096635,930,Normal,esp32_18.pcap
3232240688,3758096635,131,Normal,esp32_18.pcap
3232240683,3758096635,175,Normal,esp32_18.pcap
3232240678,3758096635,146,Normal,esp32_18.pcap
3232240683,3758096635,994,Normal,esp32_18.pcap
3232240710,3758096635,403,Normal,esp32_18.pcap
3232240688,3758096635,138,Normal,esp32_18.pcap
3232240707,3232240895,114,Normal,esp32_18.pcap
3232240706,3232240895,114,Normal,esp32_18.pcap
3232240663,3232240895,114,Normal,esp32_18.pcap
3232240663,3232240895,114,Normal,esp32_18.pcap
3232240703,3232240895,114,Normal,esp32_18.pcap
3232240694,3232240895,114,Normal,esp32_18.pcap
3232240691,3232240895,114,Normal,esp32_18.pcap
3232240691,3232240895,114,Normal,esp32_18.pcap
3232240683,3758096635,1308,Anomaly,esp32_18.pcap
3232240707,3232240895,114,Normal,esp32_18.pcap
3232240663,3232240895,114,Normal,esp32_18.pcap
3232240703,3232240895,114,Normal,esp32_18.pcap
3232240675,3758096635,107,Normal,esp32_18.pcap
3232240703,3758096635,147,Normal,esp32_18.pcap
3232240693,3758096635,93,Normal,esp32_18.pcap
3232240708,3758096635,657,Normal,esp32_18.pcap
3232240688,3758096635,112,Normal,esp32_18.pcap
3232240693,3232240895,114,Normal,esp32_18.pcap
3232240706,3758096635,127,Normal,esp32_18.pcap
3232240688,3758096635,112,Normal,esp32_18.pcap
3232240690,3758096635,379,Normal,esp32_18.pcap
3232240688,3758096635,137,Normal,esp32_18.pcap
3232240693,3758096635,98,Normal,esp32_18.pcap
3232240671,3758096635,152,Normal,esp32_18.pcap
3232240693,3232240895,114,Normal,esp32_18.pcap
3232240693,3758096635,98,Normal,esp32_18.pcap
3232240693,3758096635,98,Normal,esp32_18.pcap
3232240691,3758096635,153,Normal,esp32_18.pcap
3232240693,3232240895,114,Normal,esp32_18.pcap
3232240693,3232240895,114,Normal,esp32_18.pcap
3232240693,3758096635,98,Normal,esp32_18.pcap
3232240693,3758096635,98,Normal,esp32_18.pcap
3232240693,3758096635,98,Normal,esp32_18.pcap
3232240693,3758096635,98,Normal,esp32_18.pcap
3232240693,3232240895,114,Normal,esp32_18.pcap
3232240693,3232240895,114,Normal,esp32_18.pcap
3232240693,3758096635,98,Normal,esp32_18.pcap
3232240693,3758096635,98,Normal,esp32_18.pcap
3232240693,3758096635,98,Normal,esp32_18.pcap
3232240693,3758096635,98,Normal,esp32_18.pcap
3232240693,3232240895,114,Normal,esp32_18.pcap
3232240693,3758096635,98,Normal,esp32_18.pcap
3232240693,3758096635,98,Normal,esp32_18.pcap
3232240693,3758096635,98,Normal,esp32_18.pcap
3232240693,3758096635,98,Normal,esp32_18.pcap
3232240706,3758096635,692,Normal,esp32_18.pcap
3232240708,3758096635,145,Normal,esp32_18.pcap
3232240693,3232240895,114,Normal,esp32_18.pcap
3232240693,3232240895,114,Normal,esp32_18.pcap
3232240693,3758096635,98,Normal,esp32_18.pcap
3232240693,3758096635,98,Normal,esp32_18.pcap
3232240693,3758096635,98,Normal,esp32_18.pcap
3232240693,3758096635,98,Normal,esp32_18.pcap
3232240648,3232240895,108,Normal,esp32_18.pcap
3232240693,3758096635,97,Normal,esp32_18.pcap
3232240693,3758096635,97,Normal,esp32_18.pcap
3232240693,3758096635,97,Normal,esp32_18.pcap
3232240693,3758096635,97,Normal,esp32_18.pcap
3232240693,3232240895,114,Normal,esp32_18.pcap
3232240693,3232240895,114,Normal,esp32_18.pcap
3232240693,3758096635,98,Normal,esp32_18.pcap
3232240693,3758096635,98,Normal,esp32_18.pcap
3232240693,3758096635,98,Normal,esp32_18.pcap
3232240693,3758096635,98,Normal,esp32_18.pcap
3232240693,3232240895,114,Normal,esp32_18.pcap
3232240658,3758096635,224,Normal,esp32_18.pcap
3232240693,3758096635,97,Normal,esp32_18.pcap
3232240693,3758096635,97,Normal,esp32_18.pcap
3232240693,3758096635,97,Normal,esp32_18.pcap
3232240693,3758096635,97,Normal,esp32_18.pcap
3232240648,4026531834,235,Normal,esp32_18.pcap
3232240693,3232240895,114,Normal,esp32_18.pcap
3232240648,4026531834,235,Normal,esp32_18.pcap
3232240693,3758096635,97,Normal,esp32_18.pcap
3232240693,3758096635,97,Normal,esp32_18.pcap
3232240693,3758096635,97,Normal,esp32_18.pcap
3232240693,3758096635,97,Normal,esp32_18.pcap
3232240648,4026531834,235,Normal,esp32_18.pcap
3232240663,3232240895,108,Normal,esp32_18.pcap
3232240671,4026531834,239,Normal,esp32_10.pcap
4526591,4269801472,153,Normal,esp32_10.pcap
3232240692,3758096635,146,Normal,esp32_10.pcap
3232240671,4026531834,239,Normal,esp32_10.pcap
3232240648,3232240895,108,Normal,esp32_10.pcap
3232240648,3758096635,97,Normal,esp32_10.pcap
3232240648,3758096635,97,Normal,esp32_10.pcap
3232240663,3758096635,139,Normal,esp32_10.pcap
3232240683,4026531834,240,Normal,esp32_10.pcap
3232240696,3758096635,181,Normal,esp32_10.pcap
3232240696,3758096635,181,Normal,esp32_10.pcap
3232240696,3758096635,181,Normal,esp32_10.pcap
3232240683,4026531834,240,Normal,esp32_10.pcap
3232240696,3758096635,181,Normal,esp32_10.pcap
3232240683,4026531834,240,Normal,esp32_10.pcap
3232240693,3232240895,114,Normal,esp32_10.pcap
3232240693,3758096635,98,Normal,esp32_10.pcap
3232240693,3758096635,98,Normal,esp32_10.pcap
3232240693,3758096635,98,Normal,esp32_10.pcap
3478015,4269801472,137,Anomaly,esp32_10.pcap
3232240696,3758096635,181,Normal,esp32_10.pcap
3232240693,3232240895,114,Normal,esp32_10.pcap
3232240693,3758096635,98,Normal,esp32_10.pcap
3232240693,3758096635,98,Normal,esp32_10.pcap
3232240693,3758096635,98,Normal,esp32_10.pcap
3232240693,3758096635,98,Normal,esp32_10.pcap
3232240691,4026531834,240,Normal,esp32_10.pcap
3232240692,3758096635,146,Normal,esp32_10.pcap
3232240680,4026531834,239,Normal,esp32_10.pcap
3232240693,3232240895,114,Normal,esp32_10.pcap
3232240693,3758096635,98,Normal,esp32_10.pcap
3232240693,3758096635,98,Normal,esp32_10.pcap
3232240693,3232240895,114,Normal,esp32_10.pcap
3232240693,3758096635,98,Normal,esp32_10.pcap
3232240693,3758096635,98,Normal,esp32_10.pcap
3232240688,3758096635,138,Normal,esp32_10.pcap
3232240680,4026531834,239,Normal,esp32_10.pcap
3232240691,3758096635,153,Normal,esp32_10.pcap
3232240700,3758096635,289,Normal,esp32_10.pcap
3232240688,3758096635,108,Normal,esp32_10.pcap
3232240691,4026531834,240,Normal,esp32_10.pcap
3232240696,3758096635,404,Normal,esp32_10.pcap
3232240693,3232240895,114,Normal,esp32_10.pcap
3232240663,3758096635,1006,Normal,esp32_10.pcap
3232240683,3758096635,993,Normal,esp32_10.pcap
3232240691,3758096635,153,Normal,esp32_10.pcap
3232240690,3758096635,122,Normal,esp32_10.pcap
3232240700,3758096635,1364,Normal,esp32_10.pcap
3232240680,4026531834,239,Normal,esp32_10.pcap
3232240693,3758096635,98,Normal,esp32_10.pcap
3232240693,3758096635,98,Normal,esp32_10.pcap
3232240693,3758096635,98,Normal,esp32_10.pcap
3232240693,3758096635,98,Normal,esp32_10.pcap
3232240692,3758096635,305,Normal,esp32_10.pcap
3232240690,3758096635,122,Normal,esp32_10.pcap
3232240693,3232240895,114,Normal,esp32_10.pcap
3232240700,3758096635,1218,Normal,esp32_10.pcap
3232240688,3758096635,132,Normal,esp32_10.pcap
3232240688,3758096635,132,Normal,esp32_10.pcap
3232240700,3758096635,1364,Normal,esp32_10.pcap
3232240680,4026531834,239,Normal,esp32_10.pcap
3232240700,4026531834,239,Normal,esp32_10.pcap
3232240692,3758096635,306,Normal,esp32_10.pcap
3232240700,3758096635,401,Normal,esp32_10.pcap
3232240700,3758096635,289,Normal,esp32_10.pcap
3232240700,3758096635,1002,Normal,esp32_10.pcap
3232240688,3758096635,108,Normal,esp32_10.pcap
3232240688,3758096635,139,Normal,esp32_10.pcap
3232240700,3758096635,1364,Normal,esp32_10.pcap
3232240663,3758096635,814,Normal,esp32_10.pcap
3232240671,3758096635,833,Normal,esp32_10.pcap
3232240700,3758096635,224,Normal,esp32_10.pcap
3232240683,3758096635,1223,Normal,esp32_10.pcap
3232240700,3758096635,1504,Anomaly,esp32_10.pcap
3232240690,3758096635,288,Normal,esp32_10.pcap
3232240663,3758096635,450,Normal,esp32_10.pcap
3232240688,3758096635,132,Normal,esp32_10.pcap
3232240680,4026531834,239,Normal,esp32_10.pcap
3232240693,3232240895,114,Normal,esp32_10.pcap
3232240693,3232240895,114,Normal,esp32_10.pcap
3232240693,3232240895,114,Normal,esp32_10.pcap
3232240700,3758096635,172,Normal,esp32_10.pcap
3232240700,4026531834,239,Normal,esp32_10.pcap
3232240700,3758096635,172,Normal,esp32_10.pcap
3232240693,3232240895,114,Normal,esp32_10.pcap
3232240697,3758096635,141,Normal,esp32_10.pcap
3232240671,3758096635,464,Normal,esp32_10.pcap
3232240700,3758096635,531,Normal,esp32_10.pcap
3232240697,3758096635,141,Normal,esp32_10.pcap
3232240701,3758096635,312,Normal,esp32_10.pcap
3232240663,3758096635,450,Normal,esp32_10.pcap
3232240644,3758096635,277,Normal,esp32_10.pcap
3232240671,3758096635,464,Normal,esp32_10.pcap
3232240700,3758096635,531,Normal,esp32_10.pcap
3232240701,3758096635,312,Normal,esp32_10.pcap
3232240663,3758096635,450,Normal,esp32_10.pcap
3232240700,3758096635,172,Normal,esp32_10.pcap
3232240648,3232240895,108,Normal,esp32_10.pcap
4526591,4269801472,153,Normal,esp32_10.pcap
3232240693,3232240895,114,Normal,esp32_10.pcap
3232240693,3758096635,98,Normal,esp32_10.pcap
3232240693,3758096635,98,Normal,esp32_10.pcap
3232240683,3232240895,132,Normal,esp32_10.pcap
3232240693,3758096635,98,Normal,esp32_10.pcap
3232240693,3758096635,98,Normal,esp32_10.pcap
3232240693,3232240895,114,Normal,esp32_10.pcap
3232240693,3232240895,114,Normal,esp32_10.pcap
3232240693,3758096635,98,Normal,esp32_1.pcap
3232240693,3758096635,98,Normal,esp32_1.pcap
3232240693,3232240895,114,Normal,esp32_1.pcap
3232240662,4026531834,339,Normal,esp32_1.pcap
3232240693,3758096635,98,Normal,esp32_1.pcap
3232240693,3758096635,98,Normal,esp32_1.pcap
3232240693,3758096635,98,Normal,esp32_1.pcap
3232240662,4026531834,339,Normal,esp32_1.pcap
3232240693,3232240895,114,Normal,esp32_1.pcap
3232240693,3758096635,98,Normal,esp32_1.pcap
3232240693,3758096635,98,Normal,esp32_1.pcap
3232240693,3758096635,98,Normal,esp32_1.pcap
3232240693,3758096635,98,Normal,esp32_1.pcap
3232240693,3232240895,114,Normal,esp32_1.pcap
3232240693,3758096635,98,Normal,esp32_1.pcap
3232240693,3232240895,114,Normal,esp32_1.pcap
3232240693,3758096635,98,Normal,esp32_1.pcap
3232240693,3758096635,98,Normal,esp32_1.pcap
3232240693,3758096635,98,Normal,esp32_1.pcap
3232240693,3758096635,98,Normal,esp32_1.pcap
3232240662,4026531834,409,Normal,esp32_1.pcap
3232240662,4026531834,465,Normal,esp32_1.pcap
3232240662,4026531834,463,Normal,esp32_1.pcap
3232240693,3232240895,114,Normal,esp32_1.pcap
3232240662,4026531834,323,Normal,esp32_1.pcap
3232240662,4026531834,332,Normal,esp32_1.pcap
3232240662,4026531834,371,Normal,esp32_1.pcap
3232240681,3758096635,146,Normal,esp32_1.pcap
3232240648,4026531834,235,Normal,esp32_1.pcap
3232240662,4026531834,371,Normal,esp32_1.pcap
3232240681,3758096635,146,Normal,esp32_1.pcap
3232240648,4026531834,235,Normal,esp32_1.pcap
3232240648,4026531834,235,Normal,esp32_1.pcap
3232240648,4026531834,235,Normal,esp32_1.pcap
3232240693,3758096635,97,Normal,esp32_1.pcap
3232240693,3758096635,97,Normal,esp32_1.pcap
3232240693,3232240895,114,Normal,esp32_1.pcap
3232240693,3758096635,97,Normal,esp32_1.pcap
3232240693,3758096635,97,Normal,esp32_1.pcap
3232240659,3758096635,159,Normal,esp32_1.pcap
3232240659,3758096635,159,Normal,esp32_1.pcap
3232240663,4026531834,235,Normal,esp32_1.pcap
3232240686,3758096635,305,Normal,esp32_1.pcap
3232240686,3758096635,305,Normal,esp32_1.pcap
3232240691,3758096635,509,Normal,esp32_1.pcap
3232240693,3232240895,114,Normal,esp32_1.pcap
3232240693,3758096635,98,Normal,esp32_1.pcap
3232240693,3758096635,98,Normal,esp32_1.pcap
3232240671,3232240895,114,Normal,esp32_1.pcap
3232240671,3232240895,114,Normal,esp32_1.pcap
3232240648,3758096635,99,Normal,esp32_1.pcap
3232240692,3758096635,305,Normal,esp32_1.pcap
3232240663,3232240895,114,Normal,esp32_1.pcap
3232240683,3232240895,114,Normal,esp32_1.pcap
3232240683,3232240895,114,Normal,esp32_1.pcap
3232240691,3232240895,114,Normal,esp32_1.pcap
3232240693,3232240895,114,Normal,esp32_1.pcap
3232240693,3758096635,98,Normal,esp32_1.pcap
3232240693,3758096635,98,Normal,esp32_1.pcap
3232240693,3758096635,98,Normal,esp32_1.pcap
3232240693,3758096635,98,Normal,esp32_1.pcap
3232240648,3758096635,97,Normal,esp32_1.pcap
3232240693,3232240895,114,Normal,esp32_1.pcap
3232240644,3758096635,320,Normal,esp32_1.pcap
3232240696,3758096635,159,Normal,esp32_1.pcap
3232240693,3232240895,114,Normal,esp32_1.pcap
3232240693,3758096635,98,Normal,esp32_1.pcap
3232240693,3758096635,98,Normal,esp32_1.pcap
3232240693,3758096635,98,Normal,esp32_1.pcap
3232240693,3758096635,98,Normal,esp32_1.pcap
3232240693,4026531834,239,Normal,esp32_1.pcap
3232240686,3758096635,305,Normal,esp32_1.pcap
3232240688,3758096635,138,Normal,esp32_1.pcap
3232240688,4026531834,239,Normal,esp32_1.pcap
3232240688,4026531834,239,Normal,esp32_1.pcap
3232240693,4026531834,239,Normal,esp32_1.pcap
3232240693,4026531834,239,Normal,esp32_1.pcap
3232240692,3758096635,305,Normal,esp32_1.pcap
3232240688,3758096635,138,Normal,esp32_1.pcap
3232240688,4026531834,239,Normal,esp32_1.pcap
3232240648,3758096635,130,Normal,esp32_1.pcap
3232240691,3758096635,182,Normal,esp32_1.pcap
3232240688,3758096635,151,Normal,esp32_1.pcap
3232240648,3758096635,109,Normal,esp32_1.pcap
3232240675,4026531834,239,Normal,esp32_1.pcap
3232240644,3758096635,320,Normal,esp32_1.pcap
3232240688,3758096635,138,Normal,esp32_1.pcap
3232240688,3758096635,108,Normal,esp32_1.pcap
3232240687,3758096635,482,Normal,esp32_1.pcap
